id,PIM010,PIM014,PIM024,PIM051,PIM025,PIM038,PIM040,PIM046,PIM053,PIM056,PIM068,PIM077,PIM091,PIM137,PIM172,PIM163,PIM164,PIM190,PIM231,PIM269,PIM242,PIM254,PIM311,PIM262,PIM284,PIM321,PIM300,PIM328,PIM387,PIM402,PIM407,PIM388,PIM393,PIM404
WP_IL4_SIGNALING_PATHWAY,4.0828,2.4981,2.2402,1.7712,4.1884,3.8335,2.5621,3.1023,2.6612,4.6756,2.5774,3.9599,4.3985,2.3161,2.7101,1.065,1.0819,2.0762,4.3216,3.6293,4.2625,4.2706,4.4068,3.1994,2.6063,3.0227,3.5992,3.2502,0.5176,0.7539,0.4595,3.7736,4.5702,3.1816
WP_WNT_SIGNALING_PATHWAY_NETPATH,6.2027,4.1656,4.3964,4.8972,4.5847,4.6034,3.8094,3.6185,2.6382,4.4325,5.6549,4.8664,3.6713,4.9021,5.1766,3.2054,5.1885,3.4266,4.6991,5.3987,5.7161,4.239,4.1475,5.5894,5.1749,4.1546,5.528,4.6134,5.3903,5.3062,4.77,4.2733,4.2826,4.2438
WP_IL3_SIGNALING_PATHWAY,2.766,3.5861,2.673,1.9675,2.7238,2.3054,1.7068,2.6281,3.4628,3.5906,1.8642,3.283,3.8872,2.619,1.8992,1.2716,1.5112,2.1131,4.1982,2.2124,2.5941,2.2851,2.4648,2.0859,2.6904,2.2733,2.6584,1.2988,0.1945,0.6006,0.5246,3.2731,3.4605,2.8947
WP_CELL_DIFFERENTIATION_INDEX_EXPANDED,1.4901,-0.3918,-0.2586,-0.7847,-0.872,-1.7599,-2.2837,-1.2211,-0.893,0.6928,-0.6337,-0.3151,-1.9105,-1.0511,-0.6412,-0.3811,-1.2321,0.5186,-1.7181,-1.4444,-1.4505,-1.0104,-0.8688,-0.1384,-0.425,0.2427,-1.203,-0.9828,-1.9056,-1.2562,-1.6577,-0.6658,-0.7881,-0.8089
WP_MONOAMINE_TRANSPORT,-3.1037,-4.2996,-4.4723,-4.699,-1.5598,-1.9064,-3.7643,-3.8758,-3.2806,-1.3802,-4.0459,-3.4454,-2.3976,-3.9091,-2.9376,-3.7718,-2.2502,-2.8036,-3.2996,-3.8623,-3.9299,-3.1618,-3.4103,-2.928,-3.3133,-3.6089,-3.2317,-3.5357,-4.0475,-5.1052,-4.5929,-3.5222,-2.9118,-4.2371
WP_TCELL_ANTIGEN_RECEPTOR_TCR_SIGNALING_PATHWAY,-1.2283,-0.3801,-1.2147,-1.8821,-0.0673,-0.3137,-1.4155,-1.0113,-0.862,0.0698,-1.3897,-0.2601,-0.8028,-0.2557,-1.0304,-1.9461,-1.6421,-1.8029,0.2426,0.1351,0.0548,-1.2322,-0.5115,-1.0885,-1.3836,-1.4759,0.0215,-0.8499,-3.0585,-2.8225,-3.5122,-0.5288,0.0453,-1.1867
WP_ONE_CARBON_METABOLISM_AND_RELATED_PATHWAYS,0.5878,1.5175,0.6825,1.2929,1.8894,2.0612,1.9434,1.0165,1.2043,0.178,0.3014,0.3977,-0.3122,0.8471,1.0216,0.7159,1.7895,2.6861,2.0701,0.1506,-0.6972,1.6413,1.3371,1.8712,2.2515,1.4339,2.45,1.3589,3.436,3.285,3.2603,1.2508,1.1616,0.396
WP_SMALL_LIGAND_GPCRS,-5.8485,-5.7704,-5.4937,-5.8431,-5.2519,-5.6732,-4.7791,-5.3953,-5.6642,-4.3102,-5.8991,-5.4322,-4.89,-5.2778,-5.4952,-5.3013,-6.2156,-5.9383,-5.267,-5.2131,-5.7627,-5.0605,-4.8977,-5.0975,-5.4725,-5.48,-5.3145,-5.4979,-4.5976,-5.0261,-4.464,-5.3351,-5.1348,-5.4261
WP_VEGFAVEGFR2_SIGNALING_PATHWAY,18.1162,15.6767,14.9596,15.0745,20.1859,18.6477,14.8358,17.3185,14.8104,20.1093,16.1409,17.8152,16.6323,18.5675,17.7087,14.5601,14.1921,16.8901,19.0042,15.9318,17.4022,16.8644,17.4345,16.0541,17.8671,16.3992,18.8312,16.6584,15.3325,17.2118,16.6664,15.7201,17.0703,14.9824
WP_GANGLIO_SPHINGOLIPID_METABOLISM,-2.6906,-3.9588,-3.7929,-3.8135,-3.467,-3.0493,-4.0182,-3.4759,-3.8804,-3.1039,-3.4884,-3.158,-3.4674,-4.1584,-3.6158,-3.9283,-3.2146,-4.0018,-3.4121,-4.0533,-4.0491,-4.3437,-3.2158,-3.4626,-3.4992,-3.3341,-3.8792,-3.8279,-2.649,-3.0808,-3.4827,-3.1348,-3.3856,-3.4276
WP_LNCRNA_INVOLVEMENT_IN_CANONICAL_WNT_SIGNALING_AND_COLORECTAL_CANCER,1.8046,-0.7009,-0.1819,-0.2533,-0.5319,-0.6154,-0.1976,0.2658,-2.0383,1.251,0.859,0.0995,-1.6835,1.5786,1.1441,-0.3742,-2.0004,-0.6551,0.6658,1.2196,1.0248,0.0927,0.5023,0.2265,-0.7893,0.1533,0.5955,-0.5029,0.4201,0.2147,0.4771,0.6595,0.6557,0.4597
WP_PANCREATIC_ADENOCARCINOMA_PATHWAY,5.8066,5.1402,5.2842,5.1543,5.0609,4.3883,4.2427,4.993,6.2346,7.1507,5.0252,6.0791,6.1928,4.1784,4.1718,4.2671,3.169,4.235,5.986,5.6947,5.6257,5.1009,4.8442,5.6127,5.2228,4.2702,4.8643,5.3628,2.6263,3.5259,2.9544,5.6041,6.0874,5.6315
WP_CELLS_AND_MOLECULES_INVOLVED_IN_LOCAL_ACUTE_INFLAMMATORY_RESPONSE,-4.025,-2.5343,-3.0505,-3.1428,-2.0201,-3.1199,-4.3601,-4.1487,-4.3385,0.5385,-4.0661,-3.1591,-3.0244,-3.2698,-2.5414,-3.3902,-5.0932,-3.5655,-4.4812,-2.8992,-2.8012,-1.4073,-0.8796,-3.7767,-4.3158,-4.2736,-2.7453,-4.5602,-4.9167,-4.6878,-4.4429,-3.0203,-2.1554,-3.1621
WP_CILIARY_LANDSCAPE,12.9634,14.2304,14.1712,13.6619,13.6324,13.5909,12.8787,14.5823,13.0946,12.9976,14.0352,13.8729,13.6056,12.5283,12.3207,14.1824,14.1397,13.4089,12.788,12.7659,13.0214,13.0399,13.8689,14.0715,13.2767,13.3774,13.8516,13.7459,15.212,14.9018,13.9862,13.6693,13.2022,14.3094
WP_EXTRACELLULAR_VESICLES_IN_THE_CROSSTALK_OF_CARDIAC_CELLS,2.2375,1.9084,1.7363,1.9186,3.2553,2.7701,2.8445,2.07,1.9276,2.9107,2.4231,2.8255,2.0607,3.4156,2.0787,2.8512,0.8134,1.7558,2.1445,2.3251,2.3982,1.9533,2.4043,1.8012,1.9647,1.7664,2.2439,2.6839,0.7644,1.1561,1.2327,2.2535,3.033,1.8885
WP_PI3KAKT_SIGNALING_PATHWAY,1.77,-3.4237,-3.7115,-3.8533,0.8303,1.6761,-3.08,-1.509,-4.3666,1.9979,-0.4218,-1.1896,-3.6484,-0.6945,-0.856,-3.097,-5.0909,-2.5409,1.8428,-0.1478,-0.8904,-0.5988,-1.1009,-1.3981,-2.1218,-0.6556,1.5977,0.1937,-2.8335,-2.5508,-2.3341,-1.9829,-1.3916,-3.4687
WP_INHIBITION_OF_EXOSOME_BIOGENESIS_AND_SECRETION_BY_MANUMYCIN_A_IN_CRPC_CELLS,5.2271,4.9553,4.2778,4.5396,5.4365,5.7576,4.6819,4.8876,3.8744,4.127,4.3612,5.1941,5.3316,4.7941,5.4258,4.4595,3.7683,4.8262,5.564,5.1242,4.5739,5.3087,4.7218,4.476,4.1961,4.619,5.3897,4.8171,3.3121,3.7472,3.656,5.0242,5.4497,5.1025
WP_NONSMALL_CELL_LUNG_CANCER,4.2979,5.3024,4.7853,5.0805,4.1278,3.4419,4.3359,4.2238,4.2601,5.3534,3.8335,5.0681,4.5861,3.4048,4.4281,3.5118,2.2557,4.5107,4.7686,5.9673,5.3803,4.4814,4.541,3.1211,2.4362,3.9807,5.5386,5.2365,1.9762,2.2888,2.0996,5.1671,5.6534,4.9117
WP_BREAST_CANCER_PATHWAY,0.9749,0.4996,1.3697,1.0316,0.1919,0.0931,-0.6601,-0.4068,-1.8956,0.7591,2.3183,1.0466,-0.3505,1.8841,0.4689,-0.578,-2.239,-0.2663,-0.0035,1.5203,1.5223,-0.1241,0.6482,0.3792,-0.5617,0.5575,1.1083,-0.0626,-0.4891,-0.8464,-0.5532,0.1044,-0.0624,-0.3516
WP_METABOLIC_REPROGRAMMING_IN_COLON_CANCER,10.1811,9.1556,9.4778,9.2481,9.3875,9.8709,10.1663,10.6932,10.2521,10.4125,8.8909,11.4259,10.4208,9.1282,9.6839,9.833,9.7305,10.507,9.7199,10.1625,9.7254,9.5042,10.0261,9.6689,9.7446,9.8878,10.3662,9.4778,8.8408,10.4001,9.9017,10.1941,10.2282,9.9777
WP_METHIONINE_METABOLISM_LEADING_TO_SULPHUR_AMINO_ACIDS_AND_RELATED_DISORDERS,-1.3937,-0.9401,0.0864,0.1082,1.3807,1.4807,0.7967,0.644,0.0793,1.0875,0.0031,-0.0658,-0.834,-0.5439,-0.7205,1.9465,-0.7268,0.3539,-0.0708,-0.6965,-0.7505,0.0777,0.3756,-0.4637,-1.1716,-0.3454,0.8359,0.2358,2.8083,2.476,2.6559,-0.6355,-0.477,-0.7516
WP_SOMATROPH_AXIS_GH_AND_ITS_RELATIONSHIP_TO_DIETARY_RESTRICTION_AND_AGING,1.7659,1.1325,1.7941,1.2856,1.9453,1.708,1.0285,-0.0726,-0.4015,1.0644,1.8037,1.7261,1.4079,0.9573,0.8581,1.5873,1.3031,0.7989,2.0735,0.5518,0.8871,0.799,1.4638,1.5477,1.5918,1.2887,1.6856,1.6503,0.9335,1.5082,0.7807,0.4376,0.4521,-0.4165
WP_CALORIC_RESTRICTION_AND_AGING,0.3532,0.761,0.9605,1.0004,1.2972,0.7237,1.8221,0.7718,1.2246,1.513,2.0522,1.5855,1.2138,1.4097,0.7701,0.9351,0.9725,-0.0915,0.8898,0.9099,0.9966,0.4945,0.2844,1.4128,1.5191,1.2009,0.2436,0.7278,0.4443,1.3286,0.5074,0.4664,0.6886,0.7022
WP_FIBRIN_COMPLEMENT_RECEPTOR_3_SIGNALING_PATHWAY,-4.3043,-0.2542,-2.11,-2.3032,-0.7687,-1.1551,-2.7586,-2.4943,-2.4622,1.4165,-3.0436,-2.0505,-1.4185,-2.2862,-1.0661,-2.6873,-4.1747,-3.0573,-2.9001,-1.4304,-1.7565,-0.3537,0.1867,-1.1829,-1.9018,-3.4247,-2.3162,-2.2549,-4.2639,-3.676,-3.9612,-0.9294,-0.2066,-2.0472
WP_RESISTIN_AS_A_REGULATOR_OF_INFLAMMATION,-0.3596,1.4795,0.9682,0.2753,1.8285,0.7135,-0.3886,-0.698,0.8372,3.9661,-0.4009,1.1791,0.4179,-0.2703,1.095,-0.7972,0.1904,0.6991,0.743,1.1287,0.9946,0.6229,0.3399,0.6123,0.4963,-0.5178,0.2987,-0.3794,-0.9838,-0.7209,-0.8706,0.4679,0.8123,-0.4584
WP_THERMOGENESIS,1.6331,1.8501,2.5696,1.9124,4.2821,3.0552,1.6104,2.3521,2.7796,3.5604,1.8671,2.4214,3.6576,1.7249,1.414,1.2996,4.0856,2.0597,2.2477,1.6395,1.6265,2.1078,2.2477,1.9337,1.7083,2.3925,2.8484,4.1729,2.3116,2.0138,1.804,2.9667,2.657,3.687
WP_METABOLIC_PATHWAY_OF_LDL_HDL_AND_TG_INCLUDING_DISEASES,1.0336,-1.0689,-1.3923,-2.1274,-0.2835,-0.1612,-1.5485,-0.9934,-2.338,-1.2542,-0.3154,-1.5245,-2.2393,-0.1888,-1.1778,-0.6382,-2.4304,-1.524,-1.9103,-0.1487,-0.0566,-1.1529,-0.0964,-1.0713,-0.9234,0.3594,-0.0261,-0.3362,-0.4828,-0.5464,0.5975,-1.3471,-0.8998,-0.9198
WP_THE_HUMAN_IMMUNE_RESPONSE_TO_TUBERCULOSIS,2.8713,1.611,0.2565,-0.9215,5.0846,5.1586,2.2394,4.4933,3.0009,3.1405,-0.2119,2.7919,5.4187,2.3989,2.5836,3.2237,1.4498,1.1351,1.2512,1.3193,1.2676,6.0997,4.1334,1.796,0.392,-0.0835,1.8886,4.4534,0.4976,5.9885,-0.555,5.7082,6.3101,4.2103
WP_THE_ALTERNATIVE_PATHWAY_OF_FETAL_ANDROGEN_SYNTHESIS,-2.5232,-1.4252,-1.6588,-1.5837,-1.142,-1.5361,-0.3273,-0.1708,-1.1521,-1.7021,-2.2672,-1.4934,-0.1861,-0.3293,-0.0205,-2.4428,-2.527,-2.1053,-1.2426,-1.3717,-1.4245,-1.9468,-0.9095,-0.9054,-0.0557,-0.5282,-1.4573,-1.3876,-1.6287,-1.4199,-1.4061,0.0077,-0.3209,-0.9678
WP_MET_IN_TYPE_1_PAPILLARY_RENAL_CELL_CARCINOMA,5.7805,4.9334,4.539,4.8624,6.1254,4.8728,3.6398,4.594,4.2982,5.4792,4.8714,5.8797,4.8712,4.1665,4.0916,3.5641,5.9727,4.6209,4.9547,4.9558,5.3247,5.458,5.4322,4.5214,4.2035,3.7532,5.4762,4.8853,3.752,3.7775,3.6429,4.664,5.0955,5.0674
WP_HEREDITARY_LEIOMYOMATOSIS_AND_RENAL_CELL_CARCINOMA_PATHWAY,5.8899,5.5938,5.292,5.0773,5.7034,5.4426,5.7712,5.8579,5.367,5.4344,5.6409,6.3279,5.9659,5.9811,5.4279,5.1227,4.65,5.2967,5.7123,5.7585,6.0487,5.8589,5.9836,5.5011,6.0292,5.4551,6.4642,5.4962,4.972,5.6798,6.1053,5.5321,5.6861,5.169
WP_TRYPTOPHAN_CATABOLISM_LEADING_TO_NAD_PRODUCTION,-2.6182,-1.2657,-1.0309,-1.383,-1.7931,-1.9708,0.2118,-0.8898,-1.108,-1.45,-2.9336,-0.6116,1.0148,-1.2845,-0.874,-2.1151,-2.3895,-1.2778,-0.2144,-0.485,-0.1025,-0.8287,-0.7416,-0.9827,-0.8641,-0.4372,-1.6972,-2.5245,-0.2179,0.5613,0.3426,-1.6805,-1.2739,-1.8998
WP_TRANSCRIPTIONAL_CASCADE_REGULATING_ADIPOGENESIS,0.192,-2.4109,-0.8748,-1.4447,0.0338,-0.5972,-1.1424,0.3552,-1.5853,-1.0285,-0.6151,-0.6266,0.5151,-0.6011,-1.6652,-0.7979,-3.6792,-0.7706,-1.4272,-0.3358,0.0685,-0.6751,-0.7126,-1.114,-0.9735,-0.4844,-0.7756,-0.0125,-2.8526,-2.8697,-2.6444,1.09,0.8671,0.6327
WP_OXYSTEROLS_DERIVED_FROM_CHOLESTEROL,-3.5236,-3.8989,-4.0374,-3.9806,-3.8131,-3.5634,-2.6848,-4.1427,-4.0365,-3.7824,-4.2019,-3.8046,-3.0851,-3.7567,-3.9377,-3.7062,-5.242,-3.9742,-3.6748,-3.3007,-3.1089,-4.1197,-2.9337,-4.3215,-4.1319,-3.832,-4.1246,-3.8787,-5.6246,-4.9816,-5.2535,-4.0575,-3.9771,-4.0977
WP_MTHFR_DEFICIENCY,0.3799,1.85,1.9667,2.1523,0.7727,1.5831,2.4997,0.4777,3.2859,2.0312,1.4586,1.5788,0.9886,1.2107,2.6876,0.3768,1.421,1.8765,1.7744,0.8575,0.8193,2.0587,1.0971,2.3019,2.603,2.357,1.1396,0.9765,0.95,0.9071,1.0843,1.37,1.4614,1.7427
WP_THE_EFFECT_OF_PROGERIN_ON_THE_INVOLVED_GENES_IN_HUTCHINSONGILFORD_PROGERIA_SYNDROME,4.6723,5.3574,4.9022,5.2735,4.9905,5.5094,4.636,4.4711,4.6363,5.2062,5.9523,5.6978,4.8844,4.7318,4.5646,5.5944,4.3654,4.1875,3.9949,5.1303,5.2378,3.922,4.322,4.3896,5.3211,4.5876,4.7698,4.4791,5.8274,5.479,5.4467,4.7074,4.6041,5.0635
WP_ROLE_OF_ALTERED_GLYCOLYSATION_OF_MUC1_IN_TUMOUR_MICROENVIRONMENT,-0.5377,1.9185,1.9285,1.9125,2.9952,1.7727,1.0157,1.2865,1.4871,3.7382,0.3055,1.6652,2.0445,2.5846,1.8558,1.5329,-0.6456,1.8382,0.9649,2.0228,1.9036,2.1505,2.2038,0.8106,1.2906,0.7361,1.2123,0.8583,-0.4837,-1.00E-04,-0.2742,2.1722,2.9172,1.7058
WP_CHROMOSOMAL_AND_MICROSATELLITE_INSTABILITY_IN_COLORECTAL_CANCER,3.5489,3.5106,3.4983,3.1446,3.411,3.4822,1.9001,2.674,2.631,4.2742,3.8865,4.8414,3.6715,3.432,3.4501,3.1072,2.8989,2.5789,4.0008,4.1517,3.8973,3.101,3.7493,3.3256,3.0378,1.5271,3.5253,2.2473,2.2005,2.3599,2.6534,3.6262,3.951,3.4097
WP_RETT_SYNDROME_CAUSING_GENES,3.9184,0.5798,0.4389,0.3238,2.1035,1.5209,-0.0968,-0.0408,1.2785,2.6442,1.3705,2.5002,1.1531,1.2068,1.2736,1.072,5.0096,1.871,1.4633,0.2846,0.6661,1.7673,2.043,0.7422,0.9107,0.1019,1.311,0.5755,3.9278,2.4958,2.5074,1.7822,1.4451,1.2259
WP_GENOTOXICITY_PATHWAY,2.6607,1.0576,0.232,0.0178,1.6213,1.5567,-1.3301,0.4109,0.3026,1.087,2.922,1.4998,1.028,0.4588,1.3213,0.2111,0.0292,-0.7249,0.5998,1.438,0.7505,1.3989,1.5677,1.5604,1.2599,0.318,2.0131,1.0832,-1.7837,0.0378,-0.7784,0.9668,0.9617,0.3515
WP_NRF2ARE_REGULATION,2.6752,1.9965,2.0832,1.9986,2.8758,3.507,2.0184,2.767,2.3399,2.7957,3.2111,3.0476,1.2685,2.1135,3.7979,2.7828,1.307,2.3383,3.3521,2.8749,2.322,2.9638,2.8756,0.9656,0.6638,2.7082,3.8772,2.019,1.4271,2.2526,2.1883,3.6669,3.6366,3.3683
WP_LIPID_METABOLISM_PATHWAY,2.1259,3.2287,2.7921,3.085,2.6331,2.2415,2.3069,1.9937,2.7325,3.0479,2.339,2.8256,3.2476,3.3277,2.9832,2.3179,2.9006,2.4316,0.9603,2.8887,3.1559,2.6337,2.8511,1.1178,1.6355,2.8008,2.2632,2.7782,1.6492,1.9463,1.8587,2.074,2.2752,2.553
WP_PHOSPHODIESTERASES_IN_NEURONAL_FUNCTION,-6.1951,-6.6252,-6.4285,-6.5555,-6.2988,-6.1351,-6.6395,-8.0731,-6.3255,-6.2736,-5.951,-7.9673,-8.0374,-6.6111,-7.1555,-6.8492,-4.8126,-6.9262,-6.8633,-6.0609,-5.8348,-6.7662,-6.1692,-7.911,-7.5439,-6.5496,-6.8375,-5.7423,-5.4156,-7.1546,-5.7447,-6.6843,-6.9787,-7.4453
WP_RAS_SIGNALING,1.4623,0.0707,-0.3065,-0.1447,0.7621,-0.1492,-0.7259,-0.9213,-1.1657,0.9371,-1.0358,-0.1148,-0.3603,-0.8826,-0.2925,-0.9094,-1.4811,0.0182,1.3737,0.6669,0.4838,-0.3889,-0.2648,-1.3307,-1.3776,-0.8987,0.8332,1.158,-2.0687,-2.5871,-2.2513,-0.7644,-0.1916,-0.0815
WP_PYRIMIDINE_METABOLISM_AND_RELATED_DISEASES,-0.9073,1.4232,1.6786,1.5834,-0.6114,-0.0603,0.13,1.0152,0.8103,1.4053,0.8438,0.839,0.5592,0.1783,1.0747,0.4861,1.9628,-0.2331,-1.0449,0.3511,-0.4214,0.1122,-0.0365,0.5006,0.6175,-0.2391,0.7029,0.6829,0.6469,1.0817,0.7534,0.6582,0.6021,0.6753
WP_PURINE_METABOLISM_AND_RELATED_DISORDERS,4.1567,4.224,4.1752,4.0954,4.1726,4.4749,5.2872,4.9292,4.4016,5.0031,3.7701,4.0235,4.3538,4.1436,4.0098,4.0963,4.4074,4.1146,4.0192,4.5425,3.8208,4.486,4.6299,4.2718,3.7777,4.6066,4.5628,4.352,4.6148,4.9596,5.1189,4.8021,4.7984,4.9603
WP_FERROPTOSIS,6.1228,6.5435,5.7077,5.3936,8.3091,6.8798,6.567,6.377,5.4893,7.269,5.1618,6.1689,5.8587,6.1093,6.5285,6.4326,4.426,7.3221,6.0477,5.8845,6.5346,6.3162,7.4407,4.8407,4.1489,6.4079,7.2007,5.9938,4.4332,4.6866,4.7139,5.6958,6.4501,5.2197
WP_DISORDERS_OF_THE_KREBS_CYCLE,3.6367,4.4633,4.1253,4.7212,3.6595,4.0754,4.6131,3.8482,3.9448,4.0023,4.0463,4.0507,3.8573,3.9895,4.0266,4.0456,3.4296,4.0237,3.311,4.1579,3.9733,4.1694,3.8902,4.347,3.9969,4.2294,4.0889,3.6699,3.9571,4.2651,4.1907,4.1265,3.9386,4.3346
WP_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_IN_COLORECTAL_CANCER,0.5786,-1.0986,-0.709,-1.6234,0.626,-0.2482,-2.4082,-0.6323,-2.8962,2.0179,-0.2998,-0.2914,-2.0842,-0.7206,-0.537,-2.975,-3.9516,-1.6444,0.4987,0.2079,-0.0607,0.3691,1.1276,0.7042,0.5767,-1.0958,-0.0413,-1.0361,-2.1773,-1.4169,-0.9655,-0.6495,-0.0667,-1.1775
WP_TYPE_2_PAPILLARY_RENAL_CELL_CARCINOMA,5.3214,3.2538,2.9434,3.2609,4.9391,5.3401,2.3825,4.3031,4.836,5.1085,4.2235,4.8469,4.1495,4.9731,4.4741,3.3721,3.5839,3.5254,4.8822,4.0284,4.5913,3.6137,3.2865,4.1766,4.0478,2.8652,5.0535,4.7163,3.2212,4.4223,4.7345,4.8768,4.8447,4.0996
WP_REGULATION_OF_SISTER_CHROMATID_SEPARATION_AT_THE_METAPHASEANAPHASE_TRANSITION,5.4134,5.6629,5.7434,6.1466,5.013,5.1346,4.7944,5.4536,5.4934,5.4911,5.2148,5.7999,4.4658,5.5644,5.9796,5.9556,6.0443,5.2834,4.2627,5.2123,4.7323,5.3855,4.7604,5.4642,5.295,5.361,5.3563,5.0675,6.5418,5.562,5.2776,5.4709,5.2677,6.3982
WP_VITAMIN_D_IN_INFLAMMATORY_DISEASES,1.2085,1.3312,0.7635,0.8472,4.3912,3.8889,0.1048,1.4928,1.4602,3.6228,1.9129,2.5243,2.7279,2.7818,1.9827,1.9081,0.7035,1.4191,1.6437,2.5176,2.1547,1.966,2.5179,2.2627,1.4666,0.689,2.3764,1.4039,0.5685,0.8256,0.8146,2.9138,3.6715,2.5145
WP_THIAMINE_METABOLIC_PATHWAYS,0.8407,1.7493,1.7532,1.5657,1.3623,1.0558,1.925,1.462,1.8805,1.4511,0.9486,2.1451,2.1968,0.8276,1.4862,0.9546,1.525,1.6331,0.9007,1.4442,1.6011,1.7258,1.067,1.1911,1.8041,1.7904,1.1718,1.456,2.0991,1.7462,2.4726,1.7452,1.8512,1.7227
WP_OLIGODENDROCYTE_SPECIFICATION_AND_DIFFERENTIATION_LEADING_TO_MYELIN_COMPONENTS_FOR_CNS,-3.8379,-4.6535,-5.0101,-4.8756,-3.0531,-3.6239,-5.084,-4.2376,-6.0298,-1.7231,-3.2758,-4.5481,-5.1921,-4.5584,-4.18,-5.9184,-5.1159,-4.2097,-4.5943,-3.6951,-3.4797,-4.9908,-5.7308,-4.6149,-4.4984,-5.0074,-4.6461,-4.3665,-5.3692,-4.9513,-4.7181,-5.2647,-4.8582,-5.3356
WP_VIRAL_ACUTE_MYOCARDITIS,3.8086,3.3603,2.5117,2.6391,4.1267,3.9934,2.1404,3.3546,2.9371,5.6312,3.1986,3.2632,4.0035,3.1096,3.5415,1.8871,-0.1967,3.1781,3.9093,3.2705,3.3141,3.9302,4.1986,3.0818,2.5853,2.8163,5.1426,4,0.573,1.5886,0.2395,4.3391,5.8746,4.1848
WP_DISORDERS_OF_FOLATE_METABOLISM_AND_TRANSPORT,0.297,2.6389,2.5717,2.8455,1.2969,2.1434,2.9707,1.5881,2.4207,1.009,2.1292,1.6397,1.4997,1.6338,1.8166,2.7298,1.7122,2.6098,1.8619,1.988,1.8638,2.091,2.2162,0.7794,1.0946,2.1901,2.3331,2.618,1.7786,2.0332,1.8186,2.4165,2.5096,2.4135
WP_VITAMIN_B12_DISORDERS,-0.4418,-0.8585,0.2012,-0.1738,0.4889,1.2401,1.0035,0.0338,-1.5884,-1.6692,0.3197,-0.1274,-0.2847,-0.1042,-0.371,0.197,0.063,0.4915,1.0069,1.5364,1.5477,-0.1975,-0.4755,1.0466,1.314,1.0433,0.814,1.1544,0.3862,0.5811,0.8157,-0.0973,0.0427,0.2708
WP_OMEGA9_FA_SYNTHESIS,2.0787,4.1156,3.375,2.8677,2.7857,2.977,1.1739,2.697,2.3052,3.0967,2.4209,1.8414,2.8763,3.1299,3.2722,1.3333,2.2695,2.9199,0.964,2.6605,2.576,2.2685,1.7839,3.2194,2.8634,2.9649,2.1533,2.6628,2.6097,2.5784,1.8262,2.743,2.7495,3.3198
WP_MITOCHONDRIAL_COMPLEX_I_ASSEMBLY_MODEL_OXPHOS_SYSTEM,10.5795,11.1103,11.0613,11.9453,11.6271,11.1335,12.1356,12.1172,11.5161,11.7942,11.2304,11.1942,11.5037,11.4741,10.6577,11.5073,11.5198,12.4122,10.8999,11.0159,11.3237,11.124,11.0503,10.2345,11.0029,11.2029,10.9146,11.3877,12.8734,12.2037,11.4983,10.4008,10.8473,11.2313
WP_NETRINUNC5B_SIGNALING_PATHWAY,1.3999,2.2633,1.7694,1.307,3.9872,2.6353,0.549,1.2312,2.0119,3.7439,1.1999,1.6806,1.8146,2.1487,2.2166,-0.0228,-0.4666,1.0488,2.5934,2.0332,1.9092,2.2873,2.9347,0.0063,-0.2234,0.5378,1.88,1.6888,-0.4506,-0.1364,-0.2214,1.679,2.0683,0.9323
WP_CANONICAL_NFKB_PATHWAY,1.1846,2.0479,1.8022,1.8237,2.9645,2.6953,1.3952,2.0028,1.7866,3.401,0.8769,2.7723,2.3038,1.8656,2.0961,1.4476,1.0202,1.6183,1.5036,2.2345,2.0477,2.5008,2.5997,2.0066,1.6115,1.9615,1.8842,1.6035,0.0542,0.3327,0.1651,2.128,2.3985,1.6401
WP_SPHINGOLIPID_METABOLISM_INTEGRATED_PATHWAY,0.6374,-0.4142,-0.1083,-0.2179,2.0318,1.6359,0.9892,1.5438,1.4639,0.115,1.3663,0.5096,1.1404,-0.0756,0.3312,0.1836,-0.9173,0.4521,0.4892,0.7339,1.1315,1.3581,2.1568,0.4282,0.4302,1.2256,0.2601,0.4074,0.2354,-0.2484,-0.0657,0.5831,1.0381,0.4929
WP_OVERVIEW_OF_INTERFERONSMEDIATED_SIGNALING_PATHWAY,2.7212,0.8587,1.0955,-0.0651,2.7165,1.9208,1.1571,1.7029,0.8865,2.2999,0.5428,1.6969,2.0053,1.0298,0.7988,0.7869,0.2066,1.2847,2.5413,1.3644,0.6804,1.9688,1.5031,1.7574,1.3104,0.2419,2.6991,2.1282,-0.3635,0.9891,0.3025,1.141,2.887,1.303
WP_INTERACTIONS_BETWEEN_IMMUNE_CELLS_AND_MICRORNAS_IN_TUMOR_MICROENVIRONMENT,-3.1399,-2.3078,-3.0367,-4.0242,-1.2209,-0.9739,-4.3949,-2.7401,-3.3911,0.7149,-2.8267,-1.8655,-1.4052,-2.1277,-1.1969,-4.4046,-5.5148,-3.4802,-1.6215,-1.4595,-1.8734,-0.4347,-1.591,-1.7398,-3.0052,-3.4796,-3.4444,-2.7425,-4.2354,-3.498,-4.4727,-2.0836,-1.0388,-2.7407
